entry_id,created_at,pir,ir,color code,alert,part_name,part_type,material,product_id,defect_type,defect_location
4049,2025-06-09T09:08:51+00:00,1,0,0,1,Brake Pad,Ignition,Plastic,14049,Functional,Surface
4050,2025-06-09T09:43:10+00:00,1,0,0,1,Spark Plug,Engine Parts,Aluminum,14050,Cosmetic,Surface
4051,2025-06-09T09:21:06+00:00,0,0,0,0,Engine Oil Filter,Fuel System,Ceramic,14051,Cosmetic,Internal
4052,2025-06-09T09:27:10+00:00,0,0,0,1,Spark Plug,Cooling,Ceramic,14052,Cosmetic,Surface
4053,2025-06-09T09:35:44+00:00,1,0,0,1,Fuel Tank,Engine Parts,Plastic,14053,Functional,Component
4054,2025-06-09T10:02:20+00:00,0,0,0,0,Engine Oil Filter,Exterior,Synthetic,14054,Functional,Surface
4055,2025-06-09T09:08:32+00:00,1,0,0,0,Brake Pad,Electrical,Metal,14055,Cosmetic,Surface
4056,2025-06-09T09:26:13+00:00,1,0,0,1,Alternator,Exterior,Aluminum,14056,Structural,Internal
4057,2025-06-09T09:13:03+00:00,1,0,0,0,Brake Pad,Engine Parts,Metal,14057,Functional,Component
4058,2025-06-09T09:40:22+00:00,1,1,2,0,Battery,Engine Parts,Synthetic,14058,Functional,Component
4059,2025-06-09T09:43:43+00:00,1,0,0,1,Fuel Tank,Electrical,Metal,14059,Structural,Internal
4060,2025-06-09T09:24:37+00:00,1,0,0,1,Spark Plug,Brake System,Metal,14060,Structural,Internal
4061,2025-06-09T09:40:43+00:00,1,0,0,0,Air Filter,Ignition,Synthetic,14061,Functional,Internal
4062,2025-06-09T10:06:34+00:00,0,0,0,1,Alternator,Engine Parts,Aluminum,14062,Functional,Internal
4063,2025-06-09T10:15:36+00:00,0,0,1,1,Alternator,Fuel System,Aluminum,14063,Cosmetic,Surface
4064,2025-06-09T09:31:15+00:00,0,0,0,0,Brake Pad,Lighting,Plastic,14064,Cosmetic,Surface
4065,2025-06-09T09:15:02+00:00,1,0,0,1,Engine Oil Filter,Cooling,Plastic,14065,Structural,Internal
4066,2025-06-09T10:02:40+00:00,0,0,0,1,Radiator,Fuel System,Plastic,14066,Structural,Surface
4067,2025-06-09T10:15:35+00:00,1,0,0,0,Spark Plug,Cooling,Metal,14067,Functional,Internal
4068,2025-06-09T09:34:46+00:00,1,0,0,0,Fuel Tank,Exterior,Aluminum,14068,Functional,Surface
4069,2025-06-09T09:55:43+00:00,0,0,0,1,Brake Pad,Electrical,Aluminum,14069,Structural,Surface
4070,2025-06-09T09:08:12+00:00,1,0,0,1,Radiator,Cooling,Aluminum,14070,Structural,Internal
4071,2025-06-09T09:17:57+00:00,0,0,0,0,Windshield Wiper,Electrical,Aluminum,14071,Structural,Surface
4072,2025-06-09T09:13:21+00:00,1,0,1,1,Battery,Brake System,Ceramic,14072,Functional,Internal
4073,2025-06-09T09:07:14+00:00,0,0,0,1,Headlight Assembly,Lighting,Aluminum,14073,Cosmetic,Surface
4074,2025-06-09T09:17:56+00:00,0,0,0,1,Battery,Fuel System,Metal,14074,Structural,Internal
4075,2025-06-09T09:46:01+00:00,0,0,0,0,Alternator,Brake System,Ceramic,14075,Functional,Surface
4076,2025-06-09T10:05:53+00:00,0,0,3,0,Brake Pad,Fuel System,Aluminum,14076,Structural,Component
4077,2025-06-09T09:24:18+00:00,1,0,0,0,Battery,Electrical,Plastic,14077,Cosmetic,Surface
4078,2025-06-09T10:07:51+00:00,1,0,0,0,Alternator,Electrical,Aluminum,14078,Functional,Component
4079,2025-06-09T09:27:28+00:00,1,0,0,1,Windshield Wiper,Fuel System,Plastic,14079,Structural,Internal
4080,2025-06-09T09:37:03+00:00,1,0,0,0,Radiator,Electrical,Synthetic,14080,Cosmetic,Surface
4081,2025-06-09T09:32:12+00:00,1,0,0,0,Headlight Assembly,Electrical,Ceramic,14081,Structural,Surface
4082,2025-06-09T09:29:22+00:00,0,0,0,0,Headlight Assembly,Engine Parts,Metal,14082,Structural,Component
4083,2025-06-09T09:35:46+00:00,1,0,0,1,Headlight Assembly,Engine Parts,Plastic,14083,Structural,Surface
4084,2025-06-09T10:07:30+00:00,1,0,0,0,Air Filter,Engine Parts,Aluminum,14084,Structural,Surface
4085,2025-06-09T10:06:13+00:00,1,0,1,0,Battery,Exterior,Synthetic,14085,Structural,Component
4086,2025-06-09T09:42:20+00:00,0,0,0,1,Battery,Ignition,Aluminum,14086,Functional,Component
4087,2025-06-09T09:53:25+00:00,1,0,0,0,Alternator,Engine Parts,Ceramic,14087,Structural,Internal
4088,2025-06-09T09:13:03+00:00,0,0,0,1,Fuel Tank,Ignition,Metal,14088,Functional,Internal
4089,2025-06-09T09:09:30+00:00,1,0,0,0,Headlight Assembly,Ignition,Aluminum,14089,Cosmetic,Internal
4090,2025-06-09T09:07:15+00:00,1,0,0,0,Windshield Wiper,Engine Parts,Metal,14090,Structural,Internal
4091,2025-06-09T10:13:56+00:00,1,0,0,0,Battery,Brake System,Plastic,14091,Cosmetic,Internal
4092,2025-06-09T09:30:19+00:00,1,0,0,0,Radiator,Electrical,Aluminum,14092,Functional,Component
4093,2025-06-09T09:43:10+00:00,1,0,0,1,Windshield Wiper,Lighting,Aluminum,14093,Cosmetic,Internal
4094,2025-06-09T09:15:20+00:00,1,0,0,1,Engine Oil Filter,Electrical,Plastic,14094,Functional,Component
4095,2025-06-09T10:17:11+00:00,1,0,0,0,Battery,Brake System,Plastic,14095,Structural,Internal
4096,2025-06-09T09:22:41+00:00,1,0,0,0,Windshield Wiper,Electrical,Aluminum,14096,Cosmetic,Internal
4097,2025-06-09T09:55:03+00:00,1,0,0,0,Radiator,Cooling,Plastic,14097,Functional,Component
4098,2025-06-09T09:55:43+00:00,1,0,0,0,Headlight Assembly,Ignition,Aluminum,14098,Functional,Component
4099,2025-06-09T09:25:53+00:00,0,0,0,1,Alternator,Electrical,Ceramic,14099,Functional,Surface
4100,2025-06-09T10:16:52+00:00,1,0,0,1,Headlight Assembly,Cooling,Synthetic,14100,Cosmetic,Component
4101,2025-06-09T09:36:27+00:00,0,0,0,0,Engine Oil Filter,Electrical,Plastic,14101,Structural,Surface
4102,2025-06-09T10:05:54+00:00,0,0,0,0,Fuel Tank,Cooling,Synthetic,14102,Functional,Internal
4103,2025-06-09T09:48:15+00:00,0,0,0,1,Battery,Brake System,Metal,14103,Functional,Internal
4104,2025-06-09T10:00:04+00:00,0,0,0,1,Brake Pad,Fuel System,Metal,14104,Cosmetic,Surface
4105,2025-06-09T09:20:27+00:00,1,0,0,1,Alternator,Engine Parts,Plastic,14105,Functional,Internal
4106,2025-06-09T09:51:10+00:00,0,0,0,1,Headlight Assembly,Brake System,Aluminum,14106,Structural,Surface
4107,2025-06-09T09:46:01+00:00,1,0,0,1,Alternator,Ignition,Plastic,14107,Functional,Surface
4108,2025-06-09T09:33:27+00:00,1,0,0,0,Engine Oil Filter,Exterior,Ceramic,14108,Cosmetic,Component
4109,2025-06-09T09:15:20+00:00,1,0,1,0,Engine Oil Filter,Engine Parts,Aluminum,14109,Structural,Internal
4110,2025-06-09T09:53:43+00:00,0,0,0,1,Brake Pad,Exterior,Plastic,14110,Functional,Component
4111,2025-06-09T09:36:27+00:00,0,0,0,0,Engine Oil Filter,Fuel System,Plastic,14111,Structural,Surface
4112,2025-06-09T09:47:18+00:00,0,0,0,0,Spark Plug,Engine Parts,Aluminum,14112,Structural,Internal
4113,2025-06-09T09:25:53+00:00,0,0,0,1,Alternator,Engine Parts,Aluminum,14113,Functional,Component
4114,2025-06-09T10:10:52+00:00,0,0,0,0,Alternator,Brake System,Aluminum,14114,Cosmetic,Internal
4115,2025-06-09T09:12:03+00:00,1,0,0,0,Fuel Tank,Fuel System,Ceramic,14115,Structural,Internal
4116,2025-06-09T10:05:34+00:00,1,0,0,0,Fuel Tank,Fuel System,Plastic,14116,Structural,Component
4117,2025-06-09T09:34:06+00:00,0,0,0,1,Alternator,Engine Parts,Plastic,14117,Cosmetic,Surface
4118,2025-06-09T09:08:31+00:00,0,0,2,1,Windshield Wiper,Engine Parts,Synthetic,14118,Structural,Surface
4119,2025-06-09T10:01:42+00:00,1,0,3,0,Alternator,Fuel System,Ceramic,14119,Functional,Internal
4120,2025-06-09T09:37:43+00:00,1,0,0,0,Air Filter,Fuel System,Metal,14120,Cosmetic,Surface
4121,2025-06-09T09:40:22+00:00,0,0,0,1,Headlight Assembly,Engine Parts,Ceramic,14121,Cosmetic,Component
4122,2025-06-09T09:13:40+00:00,1,0,1,0,Alternator,Engine Parts,Plastic,14122,Functional,Internal
4123,2025-06-09T09:11:26+00:00,0,0,0,1,Spark Plug,Electrical,Aluminum,14123,Structural,Internal
4124,2025-06-09T09:33:46+00:00,0,0,0,1,Engine Oil Filter,Electrical,Ceramic,14124,Structural,Internal
4125,2025-06-09T09:47:36+00:00,1,1,2,0,Engine Oil Filter,Engine Parts,Plastic,14125,Structural,Surface
4126,2025-06-09T09:20:09+00:00,1,0,0,0,Radiator,Lighting,Metal,14126,Functional,Component
4127,2025-06-09T09:50:51+00:00,1,0,0,1,Engine Oil Filter,Cooling,Metal,14127,Structural,Internal
4128,2025-06-09T09:24:36+00:00,0,0,0,1,Spark Plug,Engine Parts,Ceramic,14128,Functional,Internal
4129,2025-06-09T09:45:21+00:00,1,0,0,1,Spark Plug,Engine Parts,Plastic,14129,Functional,Component
4130,2025-06-09T10:08:34+00:00,1,0,1,1,Air Filter,Cooling,Metal,14130,Functional,Surface
4131,2025-06-09T09:29:22+00:00,1,1,0,0,Engine Oil Filter,Brake System,Plastic,14131,Structural,Internal
4132,2025-06-09T09:25:33+00:00,0,0,0,1,Spark Plug,Fuel System,Ceramic,14132,Functional,Component
4133,2025-06-09T10:03:18+00:00,0,0,0,1,Spark Plug,Cooling,Metal,14133,Cosmetic,Component
4134,2025-06-09T09:29:23+00:00,1,0,0,1,Battery,Engine Parts,Synthetic,14134,Structural,Component
4135,2025-06-09T09:24:17+00:00,1,0,0,1,Spark Plug,Cooling,Aluminum,14135,Functional,Component
4136,2025-06-09T10:02:02+00:00,1,0,0,1,Windshield Wiper,Engine Parts,Synthetic,14136,Structural,Component
4137,2025-06-09T09:24:17+00:00,1,0,0,1,Windshield Wiper,Engine Parts,Ceramic,14137,Structural,Internal
4138,2025-06-09T10:14:55+00:00,1,0,1,0,Alternator,Engine Parts,Synthetic,14138,Functional,Internal
4139,2025-06-09T09:25:34+00:00,0,0,0,1,Engine Oil Filter,Electrical,Aluminum,14139,Cosmetic,Internal
4140,2025-06-09T09:52:07+00:00,0,0,0,1,Headlight Assembly,Engine Parts,Metal,14140,Cosmetic,Internal
4141,2025-06-09T10:11:32+00:00,1,0,0,1,Spark Plug,Cooling,Aluminum,14141,Functional,Surface
4142,2025-06-09T10:00:41+00:00,1,0,0,1,Alternator,Brake System,Aluminum,14142,Functional,Component
4143,2025-06-09T09:14:19+00:00,0,0,0,1,Headlight Assembly,Ignition,Synthetic,14143,Structural,Internal
4144,2025-06-09T09:38:04+00:00,1,0,0,0,Engine Oil Filter,Fuel System,Aluminum,14144,Structural,Internal
4145,2025-06-09T10:13:18+00:00,0,0,0,1,Windshield Wiper,Exterior,Synthetic,14145,Functional,Component
4146,2025-06-09T10:14:53+00:00,1,1,0,1,Radiator,Engine Parts,Synthetic,14146,Structural,Surface
4147,2025-06-09T09:50:51+00:00,0,0,0,1,Engine Oil Filter,Fuel System,Aluminum,14147,Structural,Component
4148,2025-06-09T09:23:20+00:00,1,0,0,1,Alternator,Exterior,Metal,14148,Structural,Surface
4149,2025-06-09T10:06:14+00:00,0,0,0,0,Headlight Assembly,Electrical,Synthetic,14149,Cosmetic,Surface
4150,2025-06-09T10:01:41+00:00,0,0,3,1,Engine Oil Filter,Brake System,Plastic,14150,Functional,Surface
4151,2025-06-09T09:30:01+00:00,0,0,0,1,Spark Plug,Lighting,Aluminum,14151,Structural,Component
4152,2025-06-09T09:28:43+00:00,1,0,0,0,Engine Oil Filter,Engine Parts,Aluminum,14152,Cosmetic,Surface
4153,2025-06-09T09:54:22+00:00,1,0,0,0,Engine Oil Filter,Cooling,Ceramic,14153,Functional,Component
4154,2025-06-09T09:25:33+00:00,0,0,3,0,Engine Oil Filter,Brake System,Synthetic,14154,Cosmetic,Internal
4155,2025-06-09T09:24:37+00:00,0,0,0,1,Windshield Wiper,Ignition,Metal,14155,Functional,Component
4156,2025-06-09T09:56:23+00:00,1,0,0,1,Engine Oil Filter,Cooling,Plastic,14156,Functional,Surface
4157,2025-06-09T09:19:11+00:00,0,0,0,1,Headlight Assembly,Engine Parts,Synthetic,14157,Functional,Component
4158,2025-06-09T09:26:13+00:00,1,0,0,1,Air Filter,Ignition,Plastic,14158,Structural,Component
4159,2025-06-09T09:52:25+00:00,0,0,0,1,Engine Oil Filter,Electrical,Plastic,14159,Functional,Surface
4160,2025-06-09T09:07:14+00:00,0,0,0,1,Fuel Tank,Exterior,Metal,14160,Cosmetic,Internal
4161,2025-06-09T09:10:09+00:00,1,0,0,0,Headlight Assembly,Fuel System,Ceramic,14161,Cosmetic,Surface
4162,2025-06-09T09:30:20+00:00,1,0,0,0,Headlight Assembly,Fuel System,Aluminum,14162,Cosmetic,Internal
4163,2025-06-09T09:23:00+00:00,0,0,0,1,Air Filter,Engine Parts,Ceramic,14163,Functional,Surface
4164,2025-06-09T10:03:18+00:00,0,0,0,0,Spark Plug,Electrical,Aluminum,14164,Structural,Internal
4165,2025-06-09T10:10:52+00:00,1,0,0,0,Engine Oil Filter,Electrical,Metal,14165,Structural,Component
4166,2025-06-09T09:49:12+00:00,1,0,1,0,Headlight Assembly,Electrical,Plastic,14166,Structural,Internal
4167,2025-06-09T09:27:28+00:00,1,0,1,1,Brake Pad,Cooling,Aluminum,14167,Functional,Component
4168,2025-06-09T09:53:05+00:00,1,0,0,0,Battery,Cooling,Ceramic,14168,Functional,Surface
4169,2025-06-09T10:08:34+00:00,1,0,1,1,Spark Plug,Engine Parts,Plastic,14169,Structural,Component
4170,2025-06-09T10:11:55+00:00,0,0,0,1,Air Filter,Engine Parts,Aluminum,14170,Structural,Surface
4171,2025-06-09T09:52:26+00:00,1,0,0,0,Air Filter,Cooling,Ceramic,14171,Functional,Component
4172,2025-06-09T09:12:04+00:00,1,0,0,0,Headlight Assembly,Lighting,Plastic,14172,Cosmetic,Component
4173,2025-06-09T10:14:16+00:00,1,0,0,1,Air Filter,Engine Parts,Synthetic,14173,Functional,Component
4174,2025-06-09T09:22:22+00:00,0,0,0,1,Air Filter,Ignition,Metal,14174,Structural,Surface
4175,2025-06-09T09:28:43+00:00,1,0,0,1,Alternator,Ignition,Plastic,14175,Functional,Surface
4176,2025-06-09T09:41:21+00:00,1,0,0,0,Windshield Wiper,Engine Parts,Synthetic,14176,Structural,Internal
4177,2025-06-09T09:11:26+00:00,0,0,1,1,Fuel Tank,Exterior,Metal,14177,Functional,Surface
4178,2025-06-09T10:04:15+00:00,0,0,0,0,Fuel Tank,Brake System,Metal,14178,Structural,Component
4179,2025-06-09T09:16:41+00:00,0,0,0,1,Engine Oil Filter,Brake System,Metal,14179,Structural,Component
4180,2025-06-09T10:13:18+00:00,1,0,0,1,Air Filter,Engine Parts,Plastic,14180,Functional,Internal
4181,2025-06-09T09:30:19+00:00,1,0,0,0,Windshield Wiper,Exterior,Aluminum,14181,Cosmetic,Component
4182,2025-06-09T09:08:50+00:00,0,0,2,0,Windshield Wiper,Electrical,Synthetic,14182,Cosmetic,Internal
4183,2025-06-09T09:37:03+00:00,0,0,0,0,Windshield Wiper,Electrical,Plastic,14183,Functional,Internal
4184,2025-06-09T09:37:03+00:00,1,0,0,1,Radiator,Ignition,Plastic,14184,Functional,Internal
4185,2025-06-09T09:55:23+00:00,0,1,0,0,Headlight Assembly,Exterior,Synthetic,14185,Structural,Internal
4186,2025-06-09T09:52:25+00:00,0,0,0,1,Engine Oil Filter,Engine Parts,Ceramic,14186,Functional,Surface
4187,2025-06-09T09:34:06+00:00,1,0,0,0,Engine Oil Filter,Fuel System,Plastic,14187,Cosmetic,Component
4188,2025-06-09T09:29:22+00:00,1,0,0,0,Spark Plug,Ignition,Ceramic,14188,Functional,Component
4189,2025-06-09T09:27:09+00:00,0,0,0,1,Spark Plug,Exterior,Ceramic,14189,Structural,Internal
4190,2025-06-09T09:11:44+00:00,1,0,2,1,Radiator,Engine Parts,Ceramic,14190,Functional,Component
4191,2025-06-09T09:17:57+00:00,0,0,0,1,Brake Pad,Ignition,Aluminum,14191,Cosmetic,Surface
4192,2025-06-09T09:30:57+00:00,1,0,0,1,Battery,Engine Parts,Aluminum,14192,Cosmetic,Internal
4193,2025-06-09T09:22:42+00:00,1,0,0,1,Engine Oil Filter,Fuel System,Synthetic,14193,Cosmetic,Surface
4194,2025-06-09T10:02:40+00:00,1,0,0,0,Spark Plug,Ignition,Ceramic,14194,Cosmetic,Internal
4195,2025-06-09T10:11:13+00:00,1,0,1,0,Windshield Wiper,Brake System,Plastic,14195,Structural,Internal
4196,2025-06-09T10:02:40+00:00,1,0,0,1,Alternator,Exterior,Synthetic,14196,Cosmetic,Component
4197,2025-06-09T10:15:13+00:00,0,0,0,0,Spark Plug,Engine Parts,Aluminum,14197,Functional,Internal
4198,2025-06-09T10:06:34+00:00,0,0,0,1,Fuel Tank,Exterior,Plastic,14198,Cosmetic,Component
4199,2025-06-09T10:01:03+00:00,0,0,0,0,Spark Plug,Electrical,Aluminum,14199,Functional,Component
4200,2025-06-09T09:35:04+00:00,1,0,0,1,Brake Pad,Ignition,Ceramic,14200,Structural,Surface
4201,2025-06-09T09:44:39+00:00,0,0,0,1,Fuel Tank,Exterior,Synthetic,14201,Cosmetic,Surface
4202,2025-06-09T09:40:22+00:00,1,0,0,0,Engine Oil Filter,Lighting,Aluminum,14202,Structural,Component
4203,2025-06-09T09:45:21+00:00,0,0,0,1,Windshield Wiper,Cooling,Aluminum,14203,Functional,Internal
4204,2025-06-09T09:15:02+00:00,1,0,0,0,Engine Oil Filter,Electrical,Aluminum,14204,Functional,Internal
4205,2025-06-09T10:02:21+00:00,0,0,0,1,Radiator,Engine Parts,Aluminum,14205,Structural,Internal
4206,2025-06-09T09:54:22+00:00,1,0,0,1,Engine Oil Filter,Fuel System,Ceramic,14206,Structural,Component
4207,2025-06-09T10:05:14+00:00,1,0,0,1,Engine Oil Filter,Exterior,Synthetic,14207,Cosmetic,Internal
4208,2025-06-09T09:55:43+00:00,0,0,1,0,Air Filter,Ignition,Plastic,14208,Structural,Component
4209,2025-06-09T09:44:02+00:00,1,0,0,0,Windshield Wiper,Brake System,Synthetic,14209,Structural,Internal
4210,2025-06-09T10:09:32+00:00,0,0,0,0,Brake Pad,Electrical,Aluminum,14210,Functional,Component
4211,2025-06-09T09:38:44+00:00,1,0,0,0,Headlight Assembly,Cooling,Metal,14211,Functional,Internal
4212,2025-06-09T09:31:16+00:00,1,0,0,1,Engine Oil Filter,Brake System,Metal,14212,Functional,Surface
4213,2025-06-09T09:44:59+00:00,0,0,0,1,Brake Pad,Engine Parts,Aluminum,14213,Cosmetic,Component
4214,2025-06-09T10:07:51+00:00,1,0,0,1,Brake Pad,Fuel System,Aluminum,14214,Functional,Component
4215,2025-06-09T10:09:51+00:00,1,0,0,1,Windshield Wiper,Fuel System,Aluminum,14215,Functional,Internal
4216,2025-06-09T09:19:49+00:00,0,0,0,0,Brake Pad,Engine Parts,Aluminum,14216,Structural,Internal
4217,2025-06-09T10:05:33+00:00,1,0,0,1,Air Filter,Exterior,Aluminum,14217,Cosmetic,Component
4218,2025-06-09T09:19:30+00:00,0,0,0,1,Radiator,Cooling,Metal,14218,Cosmetic,Internal
4219,2025-06-09T09:37:43+00:00,0,1,0,1,Fuel Tank,Ignition,Ceramic,14219,Structural,Internal
4220,2025-06-09T09:55:23+00:00,1,0,0,1,Windshield Wiper,Electrical,Plastic,14220,Functional,Internal
4221,2025-06-09T09:59:44+00:00,1,0,0,0,Alternator,Engine Parts,Ceramic,14221,Cosmetic,Internal
4222,2025-06-09T09:09:30+00:00,1,0,0,1,Air Filter,Lighting,Synthetic,14222,Cosmetic,Component
4223,2025-06-09T10:10:52+00:00,1,0,0,0,Headlight Assembly,Engine Parts,Aluminum,14223,Structural,Component
4224,2025-06-09T09:54:03+00:00,0,0,0,0,Air Filter,Fuel System,Plastic,14224,Cosmetic,Component
4225,2025-06-09T09:48:15+00:00,0,0,0,1,Spark Plug,Engine Parts,Plastic,14225,Structural,Surface
4226,2025-06-09T09:45:41+00:00,1,0,0,1,Air Filter,Lighting,Plastic,14226,Functional,Internal
4227,2025-06-09T10:12:37+00:00,1,0,0,1,Spark Plug,Engine Parts,Aluminum,14227,Functional,Component
4228,2025-06-09T10:01:41+00:00,1,0,0,1,Engine Oil Filter,Engine Parts,Metal,14228,Functional,Internal
4229,2025-06-09T10:06:34+00:00,0,0,0,0,Windshield Wiper,Electrical,Ceramic,14229,Cosmetic,Internal
4230,2025-06-09T10:00:22+00:00,1,0,0,1,Battery,Ignition,Ceramic,14230,Functional,Surface
4231,2025-06-09T10:14:55+00:00,0,0,0,0,Engine Oil Filter,Fuel System,Synthetic,14231,Functional,Surface
4232,2025-06-09T09:59:25+00:00,0,0,0,0,Headlight Assembly,Electrical,Ceramic,14232,Structural,Internal
4233,2025-06-09T09:20:08+00:00,0,0,0,1,Windshield Wiper,Engine Parts,Plastic,14233,Cosmetic,Surface
4234,2025-06-09T09:18:53+00:00,1,0,0,1,Battery,Fuel System,Synthetic,14234,Structural,Internal
4235,2025-06-09T09:37:04+00:00,1,0,2,1,Headlight Assembly,Lighting,Synthetic,14235,Structural,Component
4236,2025-06-09T09:49:52+00:00,1,0,0,1,Alternator,Engine Parts,Synthetic,14236,Cosmetic,Component
4237,2025-06-09T10:06:54+00:00,1,1,0,1,Radiator,Electrical,Aluminum,14237,Structural,Component
4238,2025-06-09T09:15:39+00:00,0,0,0,0,Air Filter,Engine Parts,Synthetic,14238,Structural,Surface
4239,2025-06-09T09:23:00+00:00,1,0,0,0,Headlight Assembly,Engine Parts,Plastic,14239,Cosmetic,Internal
4240,2025-06-09T09:55:03+00:00,1,0,0,0,Headlight Assembly,Lighting,Plastic,14240,Structural,Component
4241,2025-06-09T09:13:40+00:00,0,0,0,0,Air Filter,Electrical,Metal,14241,Functional,Component
4242,2025-06-09T09:25:14+00:00,0,0,0,1,Brake Pad,Engine Parts,Plastic,14242,Structural,Internal
4243,2025-06-09T10:14:55+00:00,1,0,0,0,Air Filter,Cooling,Ceramic,14243,Structural,Surface
4244,2025-06-09T09:47:36+00:00,1,0,0,0,Fuel Tank,Lighting,Synthetic,14244,Functional,Component
4245,2025-06-09T09:06:14+00:00,0,0,0,0,Windshield Wiper,Lighting,Synthetic,14245,Functional,Component
4246,2025-06-09T09:35:05+00:00,1,0,0,1,Spark Plug,Engine Parts,Ceramic,14246,Structural,Internal
4247,2025-06-09T10:02:40+00:00,1,0,0,0,Engine Oil Filter,Lighting,Aluminum,14247,Cosmetic,Surface
4248,2025-06-09T10:04:14+00:00,0,0,0,1,Radiator,Electrical,Synthetic,14248,Cosmetic,Surface
4249,2025-06-09T09:26:49+00:00,1,0,0,1,Radiator,Cooling,Ceramic,14249,Cosmetic,Surface
4250,2025-06-09T09:13:40+00:00,1,0,0,1,Alternator,Ignition,Synthetic,14250,Structural,Component
4251,2025-06-09T09:13:03+00:00,1,0,0,0,Brake Pad,Fuel System,Ceramic,14251,Functional,Component
4252,2025-06-09T09:09:49+00:00,0,0,0,1,Fuel Tank,Electrical,Synthetic,14252,Structural,Component
4253,2025-06-09T09:42:19+00:00,1,0,0,0,Alternator,Engine Parts,Synthetic,14253,Structural,Component
4254,2025-06-09T09:39:24+00:00,0,0,0,1,Air Filter,Fuel System,Ceramic,14254,Structural,Surface
4255,2025-06-09T09:53:04+00:00,1,0,0,0,Radiator,Brake System,Aluminum,14255,Structural,Component
4256,2025-06-09T10:02:21+00:00,1,0,0,1,Alternator,Electrical,Aluminum,14256,Functional,Component
4257,2025-06-09T09:13:02+00:00,1,0,0,0,Alternator,Fuel System,Metal,14257,Structural,Internal
4258,2025-06-09T09:41:42+00:00,1,0,0,1,Headlight Assembly,Brake System,Synthetic,14258,Structural,Component
4259,2025-06-09T09:13:02+00:00,0,0,0,0,Engine Oil Filter,Engine Parts,Aluminum,14259,Structural,Internal
4260,2025-06-09T09:56:23+00:00,1,1,0,1,Battery,Lighting,Ceramic,14260,Functional,Surface
4261,2025-06-09T09:56:24+00:00,1,0,0,1,Brake Pad,Electrical,Plastic,14261,Functional,Surface
4262,2025-06-09T10:00:04+00:00,1,0,0,1,Air Filter,Engine Parts,Aluminum,14262,Functional,Surface
4263,2025-06-09T09:57:47+00:00,0,0,0,1,Spark Plug,Electrical,Synthetic,14263,Structural,Component
4264,2025-06-09T10:04:15+00:00,1,0,0,0,Battery,Engine Parts,Plastic,14264,Functional,Component
4265,2025-06-09T10:12:17+00:00,0,0,0,1,Spark Plug,Exterior,Synthetic,14265,Functional,Internal
4266,2025-06-09T09:44:40+00:00,0,0,0,1,Windshield Wiper,Engine Parts,Aluminum,14266,Structural,Component
4267,2025-06-09T09:28:44+00:00,0,0,1,0,Radiator,Electrical,Synthetic,14267,Cosmetic,Internal
4268,2025-06-09T09:44:21+00:00,1,0,0,1,Radiator,Engine Parts,Synthetic,14268,Structural,Internal
